propertyzip	squarefeet	latitude	longitude	altitude (m)	noofstories	improvementmarketvalue	totalmarketvalue	marketvalueyear
77551	6186	29.270587	-94.835988	1.2	1	99310	117290	2018
77554	5968	29.178865	-94.976893	3.8	1	136200	195600	2018
77551	3877	29.284921	-94.823759	3.2	1	92570	108610	2018
77554	10280	29.281819	-94.86799	3.9	1	209420	240010	2018
77550	3877	29.282018	-94.804081	2.8	1	96780	111260	2018
77554	5750	29.218657	-94.911228	1.5	1	260150	303490	2018
77554	6970	29.143954	-95.05214	1.5	1	260390	430000	2018
77551	5968	29.2765	-94.81467	3.3	1	251060	284810	2018
77550	5097	29.279067	-94.808106	1.8	1	141050	160120	2018
77554	6229	29.142884	-95.044838	1.5	1	77140	105450	2018
77551	7971	29.274804	-94.824818	2.9	1	203700	228850	2018
77550	5097	29.28822	-94.796976	1.6	1	150120	169190	2018
77550	2265	29.306315	-94.780519	0.8	1	93100	102840	2018
77551	5489	29.289476	-94.821123	3	1	153920	175650	2018
77551	3964	29.283894	-94.819101	2.5	1	70330	86830	2018
77551	5489	29.280454	-94.828435	1.3	1	80350	89450	2018
77550	1786	29.295916	-94.783156	2.7	1	99230	106000	2018
77550	3833	29.306695	-94.775887	2.7	1	129170	143430	2018
77554	321473	29.231215	-94.913972	2.8	1	144920	189040	2018
77554	5271	29.254446	-94.868505	4.1	1	148740	174500	2018
77554	12807	29.25276	-94.868084	1.6	1	165140	197080	2018
77550	6578	29.290646	-94.792911	4.8	1	91870	112110	2018
77551	7971	29.26994	-94.834573	1.5	1	159110	178140	2018
77550	6490	29.317347	-94.77186	2.8	1	170850	198000	2018
77550	3833	29.29291	-94.8047	1.1	1	109190	123500	2018
77554	6273	29.144297	-95.048796	0.3	1	120930	240860	2018
77554	8059	29.21687	-94.943432	2.8	1	241330	316640	2018
77551	8146	29.271087	-94.822878	3.9	1	161180	186450	2018
77554	6055	29.144675	-95.051954	3.1	1	124610	272600	2018
77551	5968	29.278613	-94.824773	2.6	1	46070	67070	2018
77554	6273	29.142993	-95.04801	1.5	1	159545	279475	2018
77551	5097	29.287306	-94.82212	1.4	1	127960	149160	2018
77551	5097	29.287407	-94.821734	3.7	1	98240	119440	2018
77550	4487	29.292359	-94.803942	1.5	1	73740	87910	2018
77551	9757	29.272252	-94.820785	1.2	1	261380	303310	2018
77554	8760	29.187344	-94.975184	1.4	1	120370	146320	2018
77550	3877	29.290087	-94.808241	2.8	1	103680	125480	2018
77550	11674	29.299554	-94.803871	1.5	1	62550	80300	2018
77550	5097	29.287791	-94.804237	1.2	1	144180	163250	2018
77550	1960	29.297924	-94.786338	1.5	1	145740	153080	2018
77550	5097	29.302346	-94.780773	1.3	1	210630	251080	2018
77551	9409	29.276858	-94.818131	1.4	1	238920	292000	2018
77551	5968	29.284463	-94.818025	1.5	1	125250	150000	2018
77550	2526	29.294641	-94.785346	2.7	1	8300	16390	2018
77550	3833	29.292713	-94.808734	1.7	1	103180	117210	2018
77551	5968	29.28974	-94.82367	3.4	1	139040	163790	2018
77551	6708	29.272323	-94.83937	1.2	1	50600	61000	2018
77554	5489	29.198538	-94.985761	3.6	1	193950	317790	2018
77551	10193	29.27919	-94.81693	1.4	1	172550	210410	2018
77551	5184	29.276396	-94.842806	1.3	1	113090	133450	2018
77554	5968	29.197372	-94.982093	1.5	1	233160	380010	2018
77554	8538	29.297796	-94.92383	0	1	162420	237500	2018
77551	5097	29.28068	-94.816396	2.9	1	121540	140470	2018
77554	5793	29.205691	-94.938557	1.5	1	214590	258320	2018
77551	4617	29.276338	-94.844352	2.7	1	130200	153380	2018
77551	5314	29.279132	-94.813197	1.5	1	175040	197040	2018
77554	6970	29.194515	-94.979155	2.6	1	154440	301810	2018
77551	2962	29.282645	-94.824932	1.8	1	77710	88210	2018
77554	8059	29.189445	-94.979464	3.4	1	93110	117110	2018
77551	6839	29.271311	-94.842377	1.5	1	88060	98510	2018
77554	5097	29.135078	-95.051287	1.5	1	232930	269760	2018
77554	6882	29.184402	-94.978025	2.6	1	109580	130000	2018
77551	6578	29.263017	-94.839279	1.7	1	134730	155190	2018
77551	5968	29.281935	-94.818842	2.6	1	137750	162500	2018
77554	5663	29.30081	-94.905328	1.9	1	312690	377810	2018
77550	2570	29.300892	-94.777549	1.3	1	43610	51740	2018
77554	11848	29.132003	-95.069818	1.5	1	211820	360000	2018
77554	2657	29.188436	-94.981825	1.5	1	152720	212800	2018
77551	5401	29.281285	-94.828662	2.4	1	124140	133120	2018
77554	9004	29.185775	-94.973512	2.7	1	264650	291330	2018
77550	2570	29.294282	-94.800676	1.6	1	50200	58330	2018
77551	5968	29.261915	-94.842571	2.9	1	155350	181620	2018
77550	1699	29.303686	-94.783309	2.2	1	162370	169690	2018
77554	4792	29.175232	-94.98409	1.5	1	220080	230400	2018
77550	2004	29.290389	-94.79633	2	1	95260	102610	2018
77554	4574	29.219814	-94.943182	3.4	1	143150	189560	2018
77554	5750	29.253125	-94.86916	0.2	1	144340	175350	2018
77554	5358	29.132052	-95.053028	0.6	1	143080	229480	2018
77554	6970	29.199242	-94.94417	2.6	1	103340	129500	2018
77550	5140	29.29398	-94.805379	2.2	1	84760	103920	2018
77554	6490	29.130561	-95.058359	3.3	1	251330	278500	2018
77550	2570	29.297861	-94.787602	1.5	1	56130	64260	2018
77551	5663	29.284364	-94.829125	1.5	1	111680	119240	2018
77551	6970	29.258737	-94.845576	1.6	1	6800	25000	2018
77554	17441	29.188208	-94.976302	1.5	1	97090	131540	2018
77551	7100	29.272271	-94.823991	2.7	1	209040	233320	2018
77554	5663	29.19267	-94.983889	2.3	1	170790	297210	2018
77550	7405	29.293958	-94.804072	1.5	1	121130	147680	2018
77550	3746	29.300086	-94.802966	1.5	1	84530	98490	2018
77550	5097	29.290733	-94.794099	1.7	1	135190	151370	2018
77554	5968	29.213072	-94.91978	4	1	315990	392490	2018
77550	4530	29.306253	-94.783369	1.9	1	141210	160700	2018
77554	5968	29.295503	-94.915638	3.1	1	161210	236350	2018
77550	1830	29.297089	-94.796757	3.4	1	48770	54560	2018
77550	1568	29.307402	-94.786664	1.5	1	108380	114290	2018
77550	7449	29.288023	-94.803076	1.5	1	159790	186330	2018
77551	9278	29.275349	-94.841224	1.1	1	62580	75600	2018
77550	6490	29.323505	-94.771866	1.5	1	204880	231850	2018
77554	13765	29.18288	-94.976926	1.5	1	74240	115080	2018
77551	6186	29.270398	-94.834599	1.4	1	95960	113940	2018
77550	5097	29.294114	-94.802899	0.9	1	114290	130470	2018
77551	5968	29.280669	-94.824145	2.7	1	52390	77140	2018
77551	6578	29.264024	-94.840371	1.6	1	108020	128480	2018
77550	5009	29.293399	-94.7912	2.7	1	103780	122860	2018
77551	2962	29.281164	-94.820576	2.9	1	170020	182400	2018
77554	4922	29.200534	-94.945141	1.5	1	46310	64910	2018
77550	5619	29.295162	-94.790567	2.2	1	114650	135530	2018
77554	9583	29.216983	-94.913389	1.5	1	194950	317100	2018
77551	2962	29.278918	-94.823673	3.9	1	62810	75190	2018
77551	2962	29.281006	-94.820522	3.1	1	173420	185800	2018
77550	12720	29.325346	-94.772471	0.9	1	310550	348400	2018
77554	6011	29.2153	-94.945624	1.9	1	140550	361230	2018
77554	8799	29.252169	-94.869263	2.3	1	171550	204350	2018
77554	6360	29.145185	-95.04604	4	1	104880	226180	2018
77554	9248	29.185012	-94.972399	1.5	1	182130	209530	2018
77554	6055	29.258684	-94.911729	2.4	1	41670	71940	2018
77554	5009	29.138011	-95.057757	1.7	1	169140	205330	2018
77551	5097	29.28107	-94.815524	2.8	1	98110	117040	2018
77551	4922	29.287263	-94.820912	1.5	1	124170	143720	2018
77554	5532	29.204935	-94.935097	1.5	1	240660	327320	2018
77551	5968	29.280715	-94.825576	3.8	1	63760	84760	2018
77550	8015	29.315517	-94.769344	1.5	1	150390	189300	2018
77551	5968	29.285065	-94.821953	2.9	1	81620	106370	2018
77554	12545	29.144428	-95.043094	3.4	1	169260	225880	2018
77551	5968	29.285832	-94.818437	3.9	1	226030	250780	2018
77551	5968	29.287584	-94.82981	3.2	1	142750	163750	2018
77554	6011	29.295736	-94.912777	4.1	1	144040	219180	2018
77550	5097	29.300772	-94.777356	3.5	1	169370	188440	2018
77550	2570	29.287488	-94.805404	0.3	1	58220	67800	2018
77551	5968	29.281567	-94.814714	1.5	1	272940	295220	2018
77554	2657	29.188285	-94.98136	1.5	1	247110	307190	2018
77550	2265	29.297597	-94.814569	2.8	1	29820	37000	2018
77551	5968	29.282596	-94.825623	0.5	1	107130	128130	2018
77551	6578	29.278481	-94.814044	4.6	1	162870	200000	2018
77554	7449	29.29916	-94.912426	4.1	1	189190	274850	2018
77554	9627	29.199609	-94.947734	0.8	1	369600	400350	2018
77551	5968	29.278619	-94.824256	0.9	1	109850	130850	2018
77554	5358	29.297051	-94.915983	4	1	252880	314990	2018
77550	4792	29.286904	-94.800365	3.5	1	175410	193230	2018
77551	6447	29.268396	-94.839896	3	1	143790	163880	2018
77550	2500	29.295454	-94.784263	3	1	112450	121730	2018
77551	5140	29.279442	-94.813895	1.1	1	53130	72200	2018
77551	5358	29.283958	-94.820441	1.5	1	106360	128640	2018
77550	5097	29.28932	-94.792283	3.3	1	165360	194250	2018
77554	10973	29.296573	-94.923687	2.1	1	752740	969460	2018
77551	7579	29.26686	-94.841902	3.2	1	153730	177330	2018
77550	5097	29.294123	-94.78683	3.4	1	129130	148200	2018
77550	2570	29.307742	-94.774019	2.5	1	58870	68410	2018
77550	3006	29.288083	-94.809913	2.9	1	43650	54940	2018
77550	5097	29.284584	-94.80205	2.1	1	116100	135080	2018
77551	6578	29.2692	-94.84278	4.3	1	103860	124320	2018
77550	2004	29.301343	-94.798837	1.5	1	9440	15070	2018
77550	3441	29.282785	-94.810457	1.5	1	67060	79890	2018
77550	2526	29.29979	-94.779666	1.5	1	50450	59980	2018
77550	5097	29.289316	-94.792299	2.5	1	129510	158400	2018
77550	1481	29.299112	-94.781761	2.9	1	54950	60520	2018
77554	6839	29.298078	-94.927528	1	1	223910	339150	2018
77554	35893	29.24538	-94.893205	3.5	1	161040	168770	2018
77551	2962	29.281866	-94.826334	1.7	1	90420	100920	2018
77554	7449	29.185636	-94.977966	2.8	1	133270	155380	2018
77551	3920	29.280755	-94.822964	3.9	1	82230	98320	2018
77550	2526	29.286233	-94.804874	4.3	1	93340	102880	2018
77551	6360	29.268654	-94.841214	2.5	1	128690	148410	2018
77554	9248	29.184357	-94.973464	2.1	1	94960	122360	2018
77550	5097	29.294377	-94.796732	0.8	1	84590	100750	2018
77550	4090	29.298217	-94.808195	3.9	1	113400	126300	2018
77550	2570	29.295675	-94.782663	1.5	1	150420	160000	2018
77550	5140	29.292641	-94.810866	2.6	1	54640	73800	2018
77554	6970	29.214817	-94.9347	1.5	1	270720	328180	2018
77554	19471	29.2652	-94.868277	3.4	1	290640	398790	2018
77554	10411	29.294009	-94.914807	2.4	1	217630	302570	2018
77551	4922	29.288998	-94.819601	1.6	1	194040	213590	2018
77554	6578	29.190955	-94.980442	1.5	1	301900	369450	2018
77550	3703	29.282572	-94.81109	1.5	1	105850	126520	2018
77554	9278	29.202495	-94.939824	0.4	1	206200	290660	2018
77550	1917	29.307232	-94.775776	2.8	1	128920	136050	2018
77551	10367	29.265604	-94.838127	1.7	1	229500	269710	2018
77550	5140	29.281341	-94.808742	2.4	1	94750	113910	2018
77551	6098	29.286674	-94.825022	2.7	1	82570	108190	2018
77551	2997	29.28933	-94.829163	2.6	1	111280	121780	2018
77554	4792	29.299836	-94.913258	2.7	1	96900	216700	2018
77551	10237	29.272983	-94.820415	1.9	1	309630	351760	2018
77551	5968	29.287137	-94.815201	2.9	1	113430	138180	2018
77551	3572	29.27905	-94.814165	3.6	1	72930	87570	2018
77554	9975	29.200185	-94.985197	2.3	1	487830	937020	2018
77550	4661	29.290455	-94.795677	1.5	1	213750	231160	2018
77551	3999	29.280632	-94.825372	2.9	1	110400	131400	2018
77550	5837	29.32026	-94.772032	1.5	1	153550	179170	2018
77551	6578	29.269776	-94.842706	1.5	1	150060	170520	2018
77554	8756	29.224663	-94.916712	1.5	1	136210	361830	2018
77550	5097	29.296491	-94.781415	1.5	1	124420	143490	2018
77550	1350	29.29439	-94.799784	0.2	1	36290	41400	2018
77554	93088	29.175778	-94.996488	2	1	157410	260000	2018
77551	4312	29.280952	-94.817448	1.5	1	112390	130210	2018
77550	5097	29.298767	-94.785655	2.7	1	213300	232370	2018
77551	5968	29.288316	-94.816834	1.6	1	166980	195480	2018
77550	5140	29.279868	-94.807135	1.5	1	147770	163960	2018
77550	2178	29.293065	-94.790483	2.8	1	171910	180000	2018
77551	5097	29.280781	-94.816013	2.8	1	141070	160000	2018
77554	6229	29.140607	-95.04798	1.5	1	121600	149910	2018
77550	5140	29.280274	-94.810726	2.1	1	42910	61990	2018
77550	5140	29.288636	-94.808281	1.5	1	42240	61400	2018
77551	6273	29.277532	-94.83884	3.5	1	118180	142040	2018
77551	8973	29.278018	-94.839474	2.7	1	196450	224530	2018
77551	9975	29.270156	-94.821897	3.2	1	124580	151100	2018
77550	5140	29.292158	-94.808773	1.5	1	100220	119300	2018
77551	5576	29.285731	-94.828407	2.9	1	77810	101330	2018
77550	5097	29.301171	-94.780099	2.2	1	121410	140480	2018
77554	7492	29.199716	-94.942341	1.7	1	77220	122220	2018
77551	8102	29.269603	-94.835391	4.2	1	260930	280030	2018
77550	4487	29.294765	-94.817935	1.5	1	96220	118720	2018
77550	3746	29.295322	-94.791051	1.5	1	96520	110840	2018
77550	1525	29.296897	-94.785954	3	1	37440	43020	2018
77554	5576	29.13031	-95.062246	1.5	1	201590	225000	2018
77554	6578	29.139239	-95.044937	2.2	1	90910	120710	2018
77551	7362	29.273227	-94.822581	3	1	214200	238950	2018
77551	8451	29.269968	-94.843187	2.7	1	94460	120720	2018
77550	2352	29.28927	-94.797966	1.5	1	71220	81310	2018
77551	5184	29.275221	-94.84346	1.9	1	120920	141280	2018
77554	17424	29.122843	-95.068804	2.5	1	27160	50000	2018
77551	5968	29.288427	-94.815756	1.5	1	159640	188140	2018
77554	5968	29.206631	-94.936986	1.5	1	341800	370000	2018
77550	2570	29.300596	-94.780221	2	1	39140	48720	2018
77554	5968	29.293991	-94.914224	1.5	1	324860	400000	2018
77551	5968	29.278558	-94.826561	1.5	1	177970	202730	2018
77554	5968	29.207339	-94.934504	1.2	1	134840	179840	2018
77551	9235	29.265949	-94.836913	2.8	1	314720	354380	2018
77550	9932	29.29977	-94.804651	4.4	1	56990	73330	2018
77550	1612	29.300346	-94.779303	1.5	1	88800	94000	2018
77551	6970	29.279776	-94.839096	3	1	111600	128400	2018
77554	3049	29.20073	-94.942883	2.7	1	75410	86990	2018
77551	5968	29.288553	-94.82251	1.9	1	208000	232750	2018
77550	2570	29.307145	-94.777831	3.9	1	161170	170740	2018
77554	5489	29.196536	-94.983603	1.5	1	104940	239550	2018
77554	21475	29.250828	-94.86962	4	1	114340	135820	2018
77551	6360	29.26938	-94.838658	1.6	1	186390	206110	2018
77554	12110	29.284753	-94.874126	1.6	1	231270	342910	2018
77554	12632	29.103089	-95.096111	0.2	1	684460	984490	2018
77550	5140	29.283525	-94.800422	0.6	1	131360	160390	2018
77550	5140	29.282823	-94.808703	1.5	1	166630	185710	2018
77551	4966	29.28572	-94.83969	3.6	1	155150	162150	2018
77554	7667	29.225471	-94.92058	2.1	1	235840	367340	2018
77550	1655	29.297503	-94.783689	1.5	1	36370	41700	2018
77554	6273	29.143185	-95.049586	4.9	1	100140	220070	2018
77550	5009	29.287733	-94.81287	1.5	1	78410	94600	2018
77550	1699	29.305602	-94.773043	1.5	1	71800	78160	2018
77554	5009	29.137124	-95.054361	3.4	1	238810	275000	2018
77550	1525	29.300448	-94.779715	3.3	1	41080	46800	2018
77554	6534	29.206174	-94.931616	2.6	1	255760	380560	2018
77554	5009	29.137239	-95.061615	2.8	1	307620	411870	2018
77551	3354	29.280925	-94.824764	1.1	1	111450	123280	2018
77551	6970	29.260062	-94.843061	0.8	1	163080	191270	2018
77554	5532	29.130287	-95.060061	2.3	1	238860	262000	2018
77554	9975	29.127253	-95.06832	2.4	1	91660	109160	2018
77551	5968	29.277897	-94.819789	2.5	1	155220	183720	2018
77551	7667	29.261306	-94.843962	3.3	1	173480	201860	2018
77550	1699	29.295561	-94.781782	3	1	57750	64140	2018
77551	5227	29.286329	-94.838759	1.5	1	33180	55500	2018
77550	1917	29.285852	-94.805586	1.5	1	113400	120580	2018
77550	2526	29.300206	-94.778393	3	1	31910	40000	2018
77554	7100	29.199468	-94.941876	2.5	1	203000	260000	2018
77554	17468	29.12673	-95.06889	3.9	1	56780	87410	2018
77550	5140	29.283614	-94.805226	4.2	1	86760	105840	2018
77554	4095	29.192989	-94.985589	0.9	1	127130	218580	2018
77550	7187	29.297763	-94.806343	2.3	1	11190	33110	2018
77554	6107	29.29895	-94.927241	4.2	1	424090	500440	2018
77551	2962	29.287653	-94.829548	4.5	1	6500	17000	2018
77550	5358	29.303288	-94.783738	1.5	1	116320	139410	2018
77550	7536	29.291147	-94.794242	2.4	1	137650	165000	2018
77551	13286	29.280429	-94.839926	1.5	1	246560	281350	2018
77554	5706	29.193001	-94.980641	0.2	1	176890	257070	2018
77550	3180	29.292003	-94.809613	1.5	1	91640	103470	2018
77551	10411	29.268754	-94.845533	1.6	1	200440	291870	2018
77554	5009	29.134084	-95.05311	1.5	1	158790	194980	2018
77551	1481	29.284077	-94.817412	0.4	1	50620	56810	2018
77550	7710	29.302976	-94.774741	1.5	1	105090	132460	2018
77554	6578	29.137079	-95.046775	1.2	1	196990	245500	2018
77554	4095	29.193328	-94.985859	0.2	1	123550	215000	2018
77550	4177	29.292752	-94.8158	1.5	1	88440	101590	2018
77550	5968	29.281006	-94.806409	2.6	1	110640	132920	2018
77550	1960	29.2976	-94.782479	2.7	1	117230	124480	2018
77551	8102	29.275512	-94.823839	1.5	1	153560	178790	2018
77554	5489	29.293371	-94.860446	2.5	1	97030	116280	2018
77554	8189	29.201064	-94.939661	1.5	1	255760	390160	2018
77550	2570	29.297577	-94.803763	0.4	1	33640	41740	2018
77551	6142	29.279578	-94.829743	2.2	1	261050	269540	2018
77554	7841	29.192901	-94.981344	1.7	1	182290	292800	2018
77550	3354	29.298268	-94.780333	2.3	1	95980	108540	2018
77554	5968	29.293255	-94.91656	0.4	1	198830	300120	2018
77550	3398	29.286506	-94.805037	1.5	1	88680	101390	2018
77554	6926	29.124363	-95.068912	2.9	1	92410	104600	2018
77551	4095	29.274813	-94.834361	3	1	77450	91060	2018
77550	5097	29.27959	-94.807732	1.8	1	127510	146580	2018
77554	5184	29.136153	-95.061753	2.4	1	179400	241800	2018
77551	3659	29.271999	-94.844372	1.5	1	137280	155600	2018
77551	6578	29.264213	-94.839917	1.4	1	201470	221930	2018
77551	6273	29.285124	-94.825212	1.6	1	159440	185960	2018
77551	5968	29.288732	-94.816245	1.5	1	176150	204650	2018
77554	6229	29.141945	-95.048043	3	1	236690	265000	2018
77551	3267	29.287971	-94.822901	3.6	1	82160	95770	2018
77554	5750	29.296693	-94.918009	2.1	1	187560	259440	2018
77550	5140	29.301405	-94.799689	1.5	1	76400	93820	2018
77551	5968	29.29027	-94.821526	1.5	1	110910	135660	2018
77550	1220	29.290677	-94.805989	1.5	1	119800	129380	2018
77551	3920	29.285965	-94.818517	2.8	1	81250	97590	2018
77551	5445	29.288118	-94.820824	2.7	1	172400	193930	2018
77551	5968	29.284122	-94.82668	1.5	1	99250	124000	2018
77550	2570	29.294433	-94.785972	4.3	1	71590	81170	2018
77554	4487	29.131863	-95.055453	2.4	1	174280	193140	2018
77551	2962	29.28929	-94.822107	3	1	34500	45000	2018
77550	5837	29.320305	-94.771862	2.9	1	119150	144770	2018
77551	6186	29.281625	-94.81342	2.2	1	164140	186950	2018
77551	3441	29.279659	-94.813286	2.8	1	124890	137610	2018
77550	3049	29.299642	-94.808431	2.9	1	53060	60000	2018
77551	13983	29.280586	-94.839527	1.5	1	190620	224220	2018
77551	5968	29.284854	-94.817023	2.2	1	112190	136940	2018
77551	1481	29.279162	-94.828603	3.7	1	25480	31540	2018
77550	5140	29.305319	-94.775996	0.2	1	194460	213620	2018
77550	5140	29.294346	-94.802038	3.5	1	149680	165870	2018
77551	5489	29.289186	-94.821025	1.5	1	142080	163810	2018
77550	5489	29.315066	-94.769174	0.8	1	109230	144840	2018
77551	6970	29.277631	-94.837293	0	1	98420	115220	2018
77554	4487	29.295182	-94.912361	3	1	252350	321900	2018
77550	1699	29.289207	-94.809622	1.5	1	43640	50000	2018
77554	5968	29.208078	-94.933448	3.5	1	320270	348470	2018
77554	6229	29.141936	-95.042131	1.5	1	113920	142230	2018
77551	6578	29.262568	-94.83904	1.5	1	99390	119850	2018
77550	2483	29.305017	-94.774618	2.9	1	155090	164420	2018
77551	5489	29.287454	-94.830177	2.8	1	71300	79000	2018
77550	4051	29.287164	-94.800464	3.2	1	203720	218860	2018
77554	7405	29.144548	-95.048379	1.5	1	159650	300000	2018
77550	5097	29.289583	-94.797384	1.6	1	209930	228990	2018
77554	18034	29.123372	-95.069684	2.9	1	189520	221110	2018
77551	16161	29.289027	-94.818983	2.7	1	322690	423950	2018
77551	6273	29.275852	-94.832569	0.3	1	78650	98850	2018
77554	4574	29.253177	-94.869032	1.9	1	143090	170000	2018
77554	5750	29.194704	-94.981484	2.7	1	136830	259000	2018
77551	4487	29.283245	-94.822657	4.5	1	134700	153260	2018
77550	3398	29.284552	-94.797601	1.5	1	97300	110040	2018
77550	1873	29.291768	-94.802623	1.8	1	47830	54850	2018
77554	6490	29.130889	-95.058368	3.6	1	147800	172800	2018
77551	5968	29.280156	-94.818988	1.5	1	160450	185200	2018
77550	1263	29.299443	-94.784351	4.2	1	37390	42000	2018
77551	2962	29.283843	-94.814845	5.2	1	70160	82540	2018
77551	6578	29.265259	-94.840475	3.7	1	149850	170310	2018
77554	6882	29.18347	-94.976593	1.1	1	444520	464940	2018
77551	5489	29.287947	-94.820276	1.5	1	197740	219470	2018
77550	4617	29.293295	-94.806144	1.5	1	84280	101540	2018
77554	64556	29.251833	-94.854806	2.8	1	61740	384600	2018
77550	4095	29.290413	-94.810183	1.3	1	86340	101700	2018
77551	12014	29.275145	-94.825288	2.3	1	201900	232580	2018
77550	5314	29.280364	-94.804832	3	1	139950	159690	2018
77551	5489	29.26179	-94.842876	3.9	1	139000	165010	2018
77550	6098	29.317457	-94.769765	1.5	1	174700	201130	2018
77550	3311	29.28247	-94.809812	3.9	1	116840	129170	2018
77551	11631	29.262691	-94.847681	3.6	1	171280	206730	2018
77550	2526	29.299463	-94.784533	1.5	1	108760	118290	2018
77554	10193	29.228219	-94.919196	1.6	1	420090	595430	2018
77551	6273	29.276302	-94.815524	1.3	1	166710	202100	2018
77551	6273	29.276427	-94.833534	1.4	1	74260	94460	2018
77554	6055	29.145144	-95.051178	1.7	1	134830	282820	2018
77550	1525	29.289682	-94.79609	4.5	1	93050	99730	2018
77550	3354	29.293424	-94.784246	1.5	1	122420	235820	2018
77550	1786	29.284913	-94.804427	1.3	1	53090	59710	2018
77554	6273	29.143282	-95.049425	2.2	1	100060	219990	2018
